report,state,state_raw,ref_year,level,sex,value,is_estimated
2020-21,Maharashtra,Maharashtra,2017-18,Integrated,Female,5868.0,False
2020-21,Maharashtra,Maharashtra,2017-18,Integrated,Male,6076.0,False
2020-21,Maharashtra,Maharashtra,2017-18,M.Phil.,Both,2421.0,False
2020-21,Maharashtra,Maharashtra,2017-18,M.Phil.,Female,1245.0,False
2020-21,Maharashtra,Maharashtra,2017-18,M.Phil.,Male,1176.0,False
2020-21,Maharashtra,Maharashtra,2017-18,PG,Both,445782.6258532548,True
2020-21,Maharashtra,Maharashtra,2017-18,PG,Female,231353.06880900724,True
2020-21,Maharashtra,Maharashtra,2017-18,PG,Male,214429.55704424757,True
2020-21,Maharashtra,Maharashtra,2017-18,PG Diploma,Both,19730.0,False
2020-21,Maharashtra,Maharashtra,2017-18,PG Diploma,Female,8164.0,False
2020-21,Maharashtra,Maharashtra,2017-18,PG Diploma,Male,11566.0,False
2020-21,Maharashtra,Maharashtra,2017-18,Ph.D.,Both,9206.0,False
2020-21,Maharashtra,Maharashtra,2017-18,Ph.D.,Female,3841.0,False
2020-21,Maharashtra,Maharashtra,2017-18,Ph.D.,Male,5365.0,False
2020-21,Maharashtra,Maharashtra,2017-18,UG,Both,3314911.0503571425,True
2020-21,Maharashtra,Maharashtra,2017-18,UG,Female,1482950.6642717505,True
2020-21,Maharashtra,Maharashtra,2017-18,UG,Male,1831960.386085392,True
2020-21,Maharashtra,Maharashtra,2018-19,Certificate,Both,17710.0,False
2020-21,Maharashtra,Maharashtra,2018-19,Certificate,Female,7692.0,False
2020-21,Maharashtra,Maharashtra,2018-19,Certificate,Male,10018.0,False
2020-21,Maharashtra,Maharashtra,2018-19,Diploma,Both,355209.0,False
2020-21,Maharashtra,Maharashtra,2018-19,Diploma,Female,139431.0,False
2020-21,Maharashtra,Maharashtra,2018-19,Diploma,Male,215778.0,False
2020-21,Maharashtra,Maharashtra,2018-19,Grand Total,Both,4230326.0,False
2020-21,Maharashtra,Maharashtra,2018-19,Grand Total,Female,1905902.0,False
2020-21,Maharashtra,Maharashtra,2018-19,Grand Total,Male,2324424.0,False
2020-21,Maharashtra,Maharashtra,2018-19,Integrated,Both,13523.0,False
2020-21,Maharashtra,Maharashtra,2018-19,Integrated,Female,6470.0,False
2020-21,Maharashtra,Maharashtra,2018-19,Integrated,Male,7053.0,False
2020-21,Maharashtra,Maharashtra,2018-19,M.Phil.,Both,2172.0,False
2020-21,Maharashtra,Maharashtra,2018-19,M.Phil.,Female,1165.0,False
2020-21,Maharashtra,Maharashtra,2018-19,M.Phil.,Male,1007.0,False
2020-21,Maharashtra,Maharashtra,2018-19,PG,Both,461243.0,False
2020-21,Maharashtra,Maharashtra,2018-19,PG,Female,242682.0,False
2020-21,Maharashtra,Maharashtra,2018-19,PG,Male,218561.0,False
2020-21,Maharashtra,Maharashtra,2018-19,PG Diploma,Both,19984.0,False
2020-21,Maharashtra,Maharashtra,2018-19,PG Diploma,Female,8570.0,False
2020-21,Maharashtra,Maharashtra,2018-19,PG Diploma,Male,11414.0,False
2020-21,Maharashtra,Maharashtra,2018-19,Ph.D.,Both,8796.0,False
2020-21,Maharashtra,Maharashtra,2018-19,Ph.D.,Female,3873.0,False
2020-21,Maharashtra,Maharashtra,2018-19,Ph.D.,Male,4923.0,False
2020-21,Maharashtra,Maharashtra,2018-19,UG,Both,3351689.0,False
2020-21,Maharashtra,Maharashtra,2018-19,UG,Female,1496019.0,False
2020-21,Maharashtra,Maharashtra,2018-19,UG,Male,1855670.0,False
2020-21,Maharashtra,Maharashtra,2019-20,Certificate,Both,17848.0,False
2020-21,Maharashtra,Maharashtra,2019-20,Certificate,Female,8013.0,False
2020-21,Maharashtra,Maharashtra,2019-20,Certificate,Male,9835.0,False
2020-21,Maharashtra,Maharashtra,2019-20,Diploma,Both,323134.0,False
2020-21,Maharashtra,Maharashtra,2019-20,Diploma,Female,140057.0,False
2020-21,Maharashtra,Maharashtra,2019-20,Diploma,Male,183077.0,False
2020-21,Maharashtra,Maharashtra,2019-20,Grand Total,Both,4265472.0,False
2020-21,Maharashtra,Maharashtra,2019-20,Grand Total,Female,1951610.0,False
2020-21,Maharashtra,Maharashtra,2019-20,Grand Total,Male,2313862.0,False
2020-21,Maharashtra,Maharashtra,2019-20,Integrated,Both,15922.0,False
2020-21,Maharashtra,Maharashtra,2019-20,Integrated,Female,7837.0,False
2020-21,Maharashtra,Maharashtra,2019-20,Integrated,Male,8085.0,False
2020-21,Maharashtra,Maharashtra,2019-20,M.Phil.,Both,1476.0,False
2020-21,Maharashtra,Maharashtra,2019-20,M.Phil.,Female,716.0,False
2020-21,Maharashtra,Maharashtra,2019-20,M.Phil.,Male,760.0,False
2020-21,Maharashtra,Maharashtra,2019-20,PG,Both,478502.0,False
2020-21,Maharashtra,Maharashtra,2019-20,PG,Female,253236.0,False
2020-21,Maharashtra,Maharashtra,2019-20,PG,Male,225266.0,False
2020-21,Maharashtra,Maharashtra,2019-20,PG Diploma,Both,23632.0,False
2020-21,Maharashtra,Maharashtra,2019-20,PG Diploma,Female,10337.0,False
2020-21,Maharashtra,Maharashtra,2019-20,PG Diploma,Male,13295.0,False
2020-21,Maharashtra,Maharashtra,2019-20,Ph.D.,Both,11983.0,False
2020-21,Maharashtra,Maharashtra,2019-20,Ph.D.,Female,4861.0,False
2020-21,Maharashtra,Maharashtra,2019-20,Ph.D.,Male,7122.0,False
2020-21,Maharashtra,Maharashtra,2019-20,UG,Both,3392975.0,False
2020-21,Maharashtra,Maharashtra,2019-20,UG,Female,1526553.0,False
2020-21,Maharashtra,Maharashtra,2019-20,UG,Male,1866422.0,False
2020-21,Maharashtra,Maharashtra,2020-21,Certificate,Both,36382.0,False
2020-21,Maharashtra,Maharashtra,2020-21,Certificate,Female,13879.0,False
2020-21,Maharashtra,Maharashtra,2020-21,Certificate,Male,22503.0,False
2020-21,Maharashtra,Maharashtra,2020-21,Diploma,Both,394211.0,False
2020-21,Maharashtra,Maharashtra,2020-21,Diploma,Female,157788.0,False
2020-21,Maharashtra,Maharashtra,2020-21,Diploma,Male,236423.0,False
2020-21,Maharashtra,Maharashtra,2020-21,Grand Total,Both,4546149.0,False
2020-21,Maharashtra,Maharashtra,2020-21,Grand Total,Female,2054252.0,False
2020-21,Maharashtra,Maharashtra,2020-21,Grand Total,Male,2491897.0,False
2020-21,Maharashtra,Maharashtra,2020-21,Integrated,Both,15841.0,False
2020-21,Maharashtra,Maharashtra,2020-21,Integrated,Female,7527.0,False
2020-21,Maharashtra,Maharashtra,2020-21,Integrated,Male,8314.0,False
2020-21,Maharashtra,Maharashtra,2020-21,M.Phil.,Both,734.0,False
2020-21,Maharashtra,Maharashtra,2020-21,M.Phil.,Female,349.0,False
2020-21,Maharashtra,Maharashtra,2020-21,M.Phil.,Male,385.0,False
2020-21,Maharashtra,Maharashtra,2020-21,PG,Both,564559.0,False
2020-21,Maharashtra,Maharashtra,2020-21,PG,Female,319628.0,False
2020-21,Maharashtra,Maharashtra,2020-21,PG,Male,244931.0,False
2020-21,Maharashtra,Maharashtra,2020-21,PG Diploma,Both,24695.0,False
2020-21,Maharashtra,Maharashtra,2020-21,PG Diploma,Female,10540.0,False
2020-21,Maharashtra,Maharashtra,2020-21,PG Diploma,Male,14155.0,False
2020-21,Maharashtra,Maharashtra,2020-21,Ph.D.,Both,15751.0,False
2020-21,Maharashtra,Maharashtra,2020-21,Ph.D.,Female,6393.0,False
2020-21,Maharashtra,Maharashtra,2020-21,Ph.D.,Male,9358.0,False
2020-21,Maharashtra,Maharashtra,2020-21,UG,Both,3493976.0,False
2020-21,Maharashtra,Maharashtra,2020-21,UG,Female,1538148.0,False
2020-21,Maharashtra,Maharashtra,2020-21,UG,Male,1955828.0,False
2020-21,Manipur,Manipur,2016-17,Certificate,Both,70.0,False
2020-21,Manipur,Manipur,2016-17,Certificate,Female,70.0,False
2020-21,Manipur,Manipur,2016-17,Certificate,Male,0.0,False
2020-21,Manipur,Manipur,2016-17,Diploma,Both,1814.0,False
2020-21,Manipur,Manipur,2016-17,Diploma,Female,783.0,False
2020-21,Manipur,Manipur,2016-17,Diploma,Male,1031.0,False
2020-21,Manipur,Manipur,2016-17,Grand Total,Both,101062.0,False
2020-21,Manipur,Manipur,2016-17,Grand Total,Female,50996.0,False
2020-21,Manipur,Manipur,2016-17,Grand Total,Male,50066.0,False
2020-21,Manipur,Manipur,2016-17,Integrated,Both,0.0,False
2020-21,Manipur,Manipur,2016-17,Integrated,Female,0.0,False
2020-21,Manipur,Manipur,2016-17,Integrated,Male,0.0,False
2020-21,Manipur,Manipur,2016-17,M.Phil.,Both,3.0,False
2020-21,Manipur,Manipur,2016-17,M.Phil.,Female,3.0,False
2020-21,Manipur,Manipur,2016-17,M.Phil.,Male,0.0,False
2020-21,Manipur,Manipur,2016-17,PG,Both,8446.0,False
2020-21,Manipur,Manipur,2016-17,PG,Female,4085.0,False
2020-21,Manipur,Manipur,2016-17,PG,Male,4361.0,False
2020-21,Manipur,Manipur,2016-17,PG Diploma,Both,239.0,False
2020-21,Manipur,Manipur,2016-17,PG Diploma,Female,76.0,False
2020-21,Manipur,Manipur,2016-17,PG Diploma,Male,163.0,False
2020-21,Manipur,Manipur,2016-17,Ph.D.,Both,726.0,False
2020-21,Manipur,Manipur,2016-17,Ph.D.,Female,334.0,False
2020-21,Manipur,Manipur,2016-17,Ph.D.,Male,392.0,False
2020-21,Manipur,Manipur,2016-17,UG,Both,89764.0,False
2020-21,Manipur,Manipur,2016-17,UG,Female,45645.0,False
2020-21,Manipur,Manipur,2016-17,UG,Male,44119.0,False
2020-21,Manipur,Manipur,2017-18,Certificate,Both,30.0,False
2020-21,Manipur,Manipur,2017-18,Certificate,Female,30.0,False
2020-21,Manipur,Manipur,2017-18,Certificate,Male,0.0,False
2020-21,Manipur,Manipur,2017-18,Diploma,Both,1774.0,False
2020-21,Manipur,Manipur,2017-18,Diploma,Female,810.0,False
2020-21,Manipur,Manipur,2017-18,Diploma,Male,964.0,False
2020-21,Manipur,Manipur,2017-18,Grand Total,Both,104679.97112124698,True
2020-21,Manipur,Manipur,2017-18,Grand Total,Female,53409.09568323397,True
2020-21,Manipur,Manipur,2017-18,Grand Total,Male,51270.875438013,True
2020-21,Manipur,Manipur,2017-18,Integrated,Both,0.0,False
2020-21,Manipur,Manipur,2017-18,Integrated,Female,0.0,False
2020-21,Manipur,Manipur,2017-18,Integrated,Male,0.0,False
2020-21,Manipur,Manipur,2017-18,M.Phil.,Both,7.0,False
2020-21,Manipur,Manipur,2017-18,M.Phil.,Female,7.0,False
2020-21,Manipur,Manipur,2017-18,M.Phil.,Male,0.0,False
2020-21,Manipur,Manipur,2017-18,PG,Both,8134.688195443969,True
2020-21,Manipur,Manipur,2017-18,PG,Female,3667.682351159274,True
2020-21,Manipur,Manipur,2017-18,PG,Male,4467.005844284695,True
2020-21,Manipur,Manipur,2017-18,PG Diploma,Both,181.0,False
2020-21,Manipur,Manipur,2017-18,PG Diploma,Female,54.0,False
2020-21,Manipur,Manipur,2017-18,PG Diploma,Male,127.0,False
2020-21,Manipur,Manipur,2017-18,Ph.D.,Both,646.0,False
2020-21,Manipur,Manipur,2017-18,Ph.D.,Female,314.0,False
2020-21,Manipur,Manipur,2017-18,Ph.D.,Male,332.0,False
2020-21,Manipur,Manipur,2017-18,UG,Both,93907.282925803,True
2020-21,Manipur,Manipur,2017-18,UG,Female,48526.4133320747,True
2020-21,Manipur,Manipur,2017-18,UG,Male,45380.86959372831,True
2020-21,Manipur,Manipur,2018-19,Certificate,Both,190.0,False
2020-21,Manipur,Manipur,2018-19,Certificate,Female,96.0,False
2020-21,Manipur,Manipur,2018-19,Certificate,Male,94.0,False
2020-21,Manipur,Manipur,2018-19,Diploma,Both,3076.0,False
2020-21,Manipur,Manipur,2018-19,Diploma,Female,1788.0,False
2020-21,Manipur,Manipur,2018-19,Diploma,Male,1288.0,False
2020-21,Manipur,Manipur,2018-19,Grand Total,Both,110377.0,False
2020-21,Manipur,Manipur,2018-19,Grand Total,Female,55698.0,False
2020-21,Manipur,Manipur,2018-19,Grand Total,Male,54679.0,False
2020-21,Manipur,Manipur,2018-19,Integrated,Both,0.0,False
2020-21,Manipur,Manipur,2018-19,Integrated,Female,0.0,False
2020-21,Manipur,Manipur,2018-19,Integrated,Male,0.0,False
2020-21,Manipur,Manipur,2018-19,M.Phil.,Both,11.0,False
2020-21,Manipur,Manipur,2018-19,M.Phil.,Female,10.0,False
2020-21,Manipur,Manipur,2018-19,M.Phil.,Male,1.0,False
2020-21,Manipur,Manipur,2018-19,PG,Both,8439.0,False
2020-21,Manipur,Manipur,2018-19,PG,Female,4296.0,False
2020-21,Manipur,Manipur,2018-19,PG,Male,4143.0,False
2020-21,Manipur,Manipur,2018-19,PG Diploma,Both,230.0,False
2020-21,Manipur,Manipur,2018-19,PG Diploma,Female,93.0,False
2020-21,Manipur,Manipur,2018-19,PG Diploma,Male,137.0,False
2020-21,Manipur,Manipur,2018-19,Ph.D.,Both,1088.0,False
2020-21,Manipur,Manipur,2018-19,Ph.D.,Female,487.0,False
2020-21,Manipur,Manipur,2018-19,Ph.D.,Male,601.0,False
2020-21,Manipur,Manipur,2018-19,UG,Both,97343.0,False
2020-21,Manipur,Manipur,2018-19,UG,Female,48928.0,False
2020-21,Manipur,Manipur,2018-19,UG,Male,48415.0,False
2020-21,Manipur,Manipur,2019-20,Certificate,Both,182.0,False
2020-21,Manipur,Manipur,2019-20,Certificate,Female,105.0,False
2020-21,Manipur,Manipur,2019-20,Certificate,Male,77.0,False
2020-21,Manipur,Manipur,2019-20,Diploma,Both,3956.0,False
2020-21,Manipur,Manipur,2019-20,Diploma,Female,2573.0,False
2020-21,Manipur,Manipur,2019-20,Diploma,Male,1383.0,False
2020-21,Manipur,Manipur,2019-20,Grand Total,Both,124538.0,False
2020-21,Manipur,Manipur,2019-20,Grand Total,Female,63620.0,False
2020-21,Manipur,Manipur,2019-20,Grand Total,Male,60918.0,False
2020-21,Manipur,Manipur,2019-20,Integrated,Both,0.0,False
2020-21,Manipur,Manipur,2019-20,Integrated,Female,0.0,False
2020-21,Manipur,Manipur,2019-20,Integrated,Male,0.0,False
2020-21,Manipur,Manipur,2019-20,M.Phil.,Both,12.0,False
2020-21,Manipur,Manipur,2019-20,M.Phil.,Female,10.0,False
2020-21,Manipur,Manipur,2019-20,M.Phil.,Male,2.0,False
2020-21,Manipur,Manipur,2019-20,PG,Both,9776.0,False
2020-21,Manipur,Manipur,2019-20,PG,Female,5087.0,False
2020-21,Manipur,Manipur,2019-20,PG,Male,4689.0,False
2020-21,Manipur,Manipur,2019-20,PG Diploma,Both,277.0,False
2020-21,Manipur,Manipur,2019-20,PG Diploma,Female,90.0,False
2020-21,Manipur,Manipur,2019-20,PG Diploma,Male,187.0,False
2020-21,Manipur,Manipur,2019-20,Ph.D.,Both,1045.0,False
2020-21,Manipur,Manipur,2019-20,Ph.D.,Female,507.0,False
2020-21,Manipur,Manipur,2019-20,Ph.D.,Male,538.0,False
2020-21,Manipur,Manipur,2019-20,UG,Both,109290.0,False
2020-21,Manipur,Manipur,2019-20,UG,Female,55248.0,False
2020-21,Manipur,Manipur,2019-20,UG,Male,54042.0,False
2020-21,Manipur,Manipur,2020-21,Certificate,Both,416.0,False
2020-21,Manipur,Manipur,2020-21,Certificate,Female,216.0,False
2020-21,Manipur,Manipur,2020-21,Certificate,Male,200.0,False
2020-21,Manipur,Manipur,2020-21,Diploma,Both,4244.0,False
2020-21,Manipur,Manipur,2020-21,Diploma,Female,2607.0,False
2020-21,Manipur,Manipur,2020-21,Diploma,Male,1637.0,False
2020-21,Manipur,Manipur,2020-21,Grand Total,Both,138499.0,False
2020-21,Manipur,Manipur,2020-21,Grand Total,Female,69583.0,False
2020-21,Manipur,Manipur,2020-21,Grand Total,Male,68916.0,False
2020-21,Manipur,Manipur,2020-21,Integrated,Both,0.0,False
2020-21,Manipur,Manipur,2020-21,Integrated,Female,0.0,False
2020-21,Manipur,Manipur,2020-21,Integrated,Male,0.0,False
2020-21,Manipur,Manipur,2020-21,M.Phil.,Both,12.0,False
2020-21,Manipur,Manipur,2020-21,M.Phil.,Female,12.0,False
2020-21,Manipur,Manipur,2020-21,M.Phil.,Male,0.0,False
2020-21,Manipur,Manipur,2020-21,PG,Both,10462.0,False
2020-21,Manipur,Manipur,2020-21,PG,Female,5649.0,False
2020-21,Manipur,Manipur,2020-21,PG,Male,4813.0,False
2020-21,Manipur,Manipur,2020-21,PG Diploma,Both,665.0,False
2020-21,Manipur,Manipur,2020-21,PG Diploma,Female,269.0,False
2020-21,Manipur,Manipur,2020-21,PG Diploma,Male,396.0,False
2020-21,Manipur,Manipur,2020-21,Ph.D.,Both,1193.0,False
2020-21,Manipur,Manipur,2020-21,Ph.D.,Female,569.0,False
2020-21,Manipur,Manipur,2020-21,Ph.D.,Male,624.0,False
2020-21,Manipur,Manipur,2020-21,UG,Both,121507.0,False
2020-21,Manipur,Manipur,2020-21,UG,Female,60261.0,False
2020-21,Manipur,Manipur,2020-21,UG,Male,61246.0,False
2020-21,Meghalaya,Meghalaya,2016-17,Certificate,Both,274.0,False
2020-21,Meghalaya,Meghalaya,2016-17,Certificate,Female,81.0,False
2020-21,Meghalaya,Meghalaya,2016-17,Certificate,Male,193.0,False
2020-21,Meghalaya,Meghalaya,2016-17,Diploma,Both,2048.0,False
2020-21,Meghalaya,Meghalaya,2016-17,Diploma,Female,1215.0,False
2020-21,Meghalaya,Meghalaya,2016-17,Diploma,Male,833.0,False
2020-21,Meghalaya,Meghalaya,2016-17,Grand Total,Both,80292.0,False
2020-21,Meghalaya,Meghalaya,2016-17,Grand Total,Female,41411.0,False
2020-21,Meghalaya,Meghalaya,2016-17,Grand Total,Male,38881.0,False
2020-21,Meghalaya,Meghalaya,2016-17,Integrated,Both,38.0,False
2020-21,Meghalaya,Meghalaya,2016-17,Integrated,Female,17.0,False
2020-21,Meghalaya,Meghalaya,2016-17,Integrated,Male,21.0,False
2020-21,Meghalaya,Meghalaya,2016-17,M.Phil.,Both,245.0,False
2020-21,Meghalaya,Meghalaya,2016-17,M.Phil.,Female,137.0,False
2020-21,Meghalaya,Meghalaya,2016-17,M.Phil.,Male,108.0,False
2020-21,Meghalaya,Meghalaya,2016-17,PG,Both,9085.0,False
2020-21,Meghalaya,Meghalaya,2016-17,PG,Female,5436.0,False
2020-21,Meghalaya,Meghalaya,2016-17,PG,Male,3649.0,False
2020-21,Meghalaya,Meghalaya,2016-17,PG Diploma,Both,228.0,False
2020-21,Meghalaya,Meghalaya,2016-17,PG Diploma,Female,109.0,False
2020-21,Meghalaya,Meghalaya,2016-17,PG Diploma,Male,119.0,False
2020-21,Meghalaya,Meghalaya,2016-17,Ph.D.,Both,963.0,False
2020-21,Meghalaya,Meghalaya,2016-17,Ph.D.,Female,492.0,False
2020-21,Meghalaya,Meghalaya,2016-17,Ph.D.,Male,471.0,False
2020-21,Meghalaya,Meghalaya,2016-17,UG,Both,67411.0,False
2020-21,Meghalaya,Meghalaya,2016-17,UG,Female,33924.0,False
2020-21,Meghalaya,Meghalaya,2016-17,UG,Male,33487.0,False
2020-21,Meghalaya,Meghalaya,2017-18,Certificate,Both,254.0,False
2020-21,Meghalaya,Meghalaya,2017-18,Certificate,Female,141.0,False
2020-21,Meghalaya,Meghalaya,2017-18,Certificate,Male,113.0,False
2020-21,Meghalaya,Meghalaya,2017-18,Diploma,Both,2372.0,False
2020-21,Meghalaya,Meghalaya,2017-18,Diploma,Female,1482.0,False
2020-21,Meghalaya,Meghalaya,2017-18,Diploma,Male,890.0,False
2020-21,Meghalaya,Meghalaya,2017-18,Grand Total,Both,83821.80335798534,True
2020-21,Meghalaya,Meghalaya,2017-18,Grand Total,Female,43394.08987107671,True
2020-21,Meghalaya,Meghalaya,2017-18,Grand Total,Male,40427.71348690864,True
2020-21,Meghalaya,Meghalaya,2017-18,Integrated,Both,67.0,False
2020-21,Meghalaya,Meghalaya,2017-18,Integrated,Female,27.0,False
2020-21,Meghalaya,Meghalaya,2017-18,Integrated,Male,40.0,False
2020-21,Meghalaya,Meghalaya,2017-18,M.Phil.,Both,86.0,False
2020-21,Meghalaya,Meghalaya,2017-18,M.Phil.,Female,57.0,False
2020-21,Meghalaya,Meghalaya,2017-18,M.Phil.,Male,29.0,False
2020-21,Meghalaya,Meghalaya,2017-18,PG,Both,9441.143670184969,True
2020-21,Meghalaya,Meghalaya,2017-18,PG,Female,4906.526674096649,True
2020-21,Meghalaya,Meghalaya,2017-18,PG,Male,4534.616996088317,True
2020-21,Meghalaya,Meghalaya,2017-18,PG Diploma,Both,234.0,False
2020-21,Meghalaya,Meghalaya,2017-18,PG Diploma,Female,112.0,False
2020-21,Meghalaya,Meghalaya,2017-18,PG Diploma,Male,122.0,False
2020-21,Meghalaya,Meghalaya,2017-18,Ph.D.,Both,979.0,False
2020-21,Meghalaya,Meghalaya,2017-18,Ph.D.,Female,513.0,False
2020-21,Meghalaya,Meghalaya,2017-18,Ph.D.,Male,466.0,False
2020-21,Meghalaya,Meghalaya,2017-18,UG,Both,70388.65968780038,True
2020-21,Meghalaya,Meghalaya,2017-18,UG,Female,36155.56319698006,True
2020-21,Meghalaya,Meghalaya,2017-18,UG,Male,34233.096490820324,True
2020-21,Meghalaya,Meghalaya,2018-19,Certificate,Both,0.0,False
2020-21,Meghalaya,Meghalaya,2018-19,Certificate,Female,0.0,False
2020-21,Meghalaya,Meghalaya,2018-19,Certificate,Male,0.0,False
2020-21,Meghalaya,Meghalaya,2018-19,Diploma,Both,3012.0,False
2020-21,Meghalaya,Meghalaya,2018-19,Diploma,Female,1853.0,False
2020-21,Meghalaya,Meghalaya,2018-19,Diploma,Male,1159.0,False
2020-21,Meghalaya,Meghalaya,2018-19,Grand Total,Both,86931.0,False
2020-21,Meghalaya,Meghalaya,2018-19,Grand Total,Female,47470.0,False
2020-21,Meghalaya,Meghalaya,2018-19,Grand Total,Male,39461.0,False
2020-21,Meghalaya,Meghalaya,2018-19,Integrated,Both,94.0,False
2020-21,Meghalaya,Meghalaya,2018-19,Integrated,Female,42.0,False
2020-21,Meghalaya,Meghalaya,2018-19,Integrated,Male,52.0,False
2020-21,Meghalaya,Meghalaya,2018-19,M.Phil.,Both,75.0,False
2020-21,Meghalaya,Meghalaya,2018-19,M.Phil.,Female,46.0,False
2020-21,Meghalaya,Meghalaya,2018-19,M.Phil.,Male,29.0,False
2020-21,Meghalaya,Meghalaya,2018-19,PG,Both,9577.0,False
2020-21,Meghalaya,Meghalaya,2018-19,PG,Female,5817.0,False
2020-21,Meghalaya,Meghalaya,2018-19,PG,Male,3760.0,False
2020-21,Meghalaya,Meghalaya,2018-19,PG Diploma,Both,203.0,False
2020-21,Meghalaya,Meghalaya,2018-19,PG Diploma,Female,85.0,False
2020-21,Meghalaya,Meghalaya,2018-19,PG Diploma,Male,118.0,False
2020-21,Meghalaya,Meghalaya,2018-19,Ph.D.,Both,1153.0,False
2020-21,Meghalaya,Meghalaya,2018-19,Ph.D.,Female,678.0,False
2020-21,Meghalaya,Meghalaya,2018-19,Ph.D.,Male,475.0,False
2020-21,Meghalaya,Meghalaya,2018-19,UG,Both,72817.0,False
2020-21,Meghalaya,Meghalaya,2018-19,UG,Female,38949.0,False
2020-21,Meghalaya,Meghalaya,2018-19,UG,Male,33868.0,False
2020-21,Meghalaya,Meghalaya,2019-20,Certificate,Both,96.0,False
2020-21,Meghalaya,Meghalaya,2019-20,Certificate,Female,48.0,False
2020-21,Meghalaya,Meghalaya,2019-20,Certificate,Male,48.0,False
2020-21,Meghalaya,Meghalaya,2019-20,Diploma,Both,2749.0,False
2020-21,Meghalaya,Meghalaya,2019-20,Diploma,Female,1666.0,False
2020-21,Meghalaya,Meghalaya,2019-20,Diploma,Male,1083.0,False
2020-21,Meghalaya,Meghalaya,2019-20,Grand Total,Both,87541.0,False
2020-21,Meghalaya,Meghalaya,2019-20,Grand Total,Female,47697.0,False
2020-21,Meghalaya,Meghalaya,2019-20,Grand Total,Male,39844.0,False
2020-21,Meghalaya,Meghalaya,2019-20,Integrated,Both,122.0,False
2020-21,Meghalaya,Meghalaya,2019-20,Integrated,Female,52.0,False
2020-21,Meghalaya,Meghalaya,2019-20,Integrated,Male,70.0,False
2020-21,Meghalaya,Meghalaya,2019-20,M.Phil.,Both,33.0,False
2020-21,Meghalaya,Meghalaya,2019-20,M.Phil.,Female,23.0,False
2020-21,Meghalaya,Meghalaya,2019-20,M.Phil.,Male,10.0,False
2020-21,Meghalaya,Meghalaya,2019-20,PG,Both,10285.0,False
2020-21,Meghalaya,Meghalaya,2019-20,PG,Female,6139.0,False
2020-21,Meghalaya,Meghalaya,2019-20,PG,Male,4146.0,False
2020-21,Meghalaya,Meghalaya,2019-20,PG Diploma,Both,184.0,False
2020-21,Meghalaya,Meghalaya,2019-20,PG Diploma,Female,70.0,False
2020-21,Meghalaya,Meghalaya,2019-20,PG Diploma,Male,114.0,False
2020-21,Meghalaya,Meghalaya,2019-20,Ph.D.,Both,870.0,False
2020-21,Meghalaya,Meghalaya,2019-20,Ph.D.,Female,378.0,False
2020-21,Meghalaya,Meghalaya,2019-20,Ph.D.,Male,492.0,False
2020-21,Meghalaya,Meghalaya,2019-20,UG,Both,73202.0,False
2020-21,Meghalaya,Meghalaya,2019-20,UG,Female,39321.0,False
2020-21,Meghalaya,Meghalaya,2019-20,UG,Male,33881.0,False
2020-21,Meghalaya,Meghalaya,2020-21,Certificate,Both,386.0,False
2020-21,Meghalaya,Meghalaya,2020-21,Certificate,Female,214.0,False
2020-21,Meghalaya,Meghalaya,2020-21,Certificate,Male,172.0,False
2020-21,Meghalaya,Meghalaya,2020-21,Diploma,Both,3570.0,False
2020-21,Meghalaya,Meghalaya,2020-21,Diploma,Female,2236.0,False
2020-21,Meghalaya,Meghalaya,2020-21,Diploma,Male,1334.0,False
2020-21,Meghalaya,Meghalaya,2020-21,Grand Total,Both,97584.0,False
2020-21,Meghalaya,Meghalaya,2020-21,Grand Total,Female,54480.0,False
2020-21,Meghalaya,Meghalaya,2020-21,Grand Total,Male,43104.0,False
2020-21,Meghalaya,Meghalaya,2020-21,Integrated,Both,127.0,False
2020-21,Meghalaya,Meghalaya,2020-21,Integrated,Female,54.0,False
2020-21,Meghalaya,Meghalaya,2020-21,Integrated,Male,73.0,False
2020-21,Meghalaya,Meghalaya,2020-21,M.Phil.,Both,0.0,False
2020-21,Meghalaya,Meghalaya,2020-21,M.Phil.,Female,0.0,False
2020-21,Meghalaya,Meghalaya,2020-21,M.Phil.,Male,0.0,False
2020-21,Meghalaya,Meghalaya,2020-21,PG,Both,10163.0,False
2020-21,Meghalaya,Meghalaya,2020-21,PG,Female,6124.0,False
2020-21,Meghalaya,Meghalaya,2020-21,PG,Male,4039.0,False
2020-21,Meghalaya,Meghalaya,2020-21,PG Diploma,Both,306.0,False
2020-21,Meghalaya,Meghalaya,2020-21,PG Diploma,Female,129.0,False
2020-21,Meghalaya,Meghalaya,2020-21,PG Diploma,Male,177.0,False
2020-21,Meghalaya,Meghalaya,2020-21,Ph.D.,Both,833.0,False
2020-21,Meghalaya,Meghalaya,2020-21,Ph.D.,Female,364.0,False
2020-21,Meghalaya,Meghalaya,2020-21,Ph.D.,Male,469.0,False
2020-21,Meghalaya,Meghalaya,2020-21,UG,Both,82199.0,False
2020-21,Meghalaya,Meghalaya,2020-21,UG,Female,45359.0,False
2020-21,Meghalaya,Meghalaya,2020-21,UG,Male,36840.0,False
2020-21,Mizoram,Mizoram,2016-17,Certificate,Both,0.0,False
2020-21,Mizoram,Mizoram,2016-17,Certificate,Female,0.0,False
